products_id,model,ean,name,description,dimension,price,delivery_code,quantity,categories,options,minimum_order_quantity,image_url
16161,KEY179,5055071742194,Fun Leatherette Skulls and Roses Keyring,<p>Fun Leatherette Skulls and Roses Keyring</p><p>Magnets and keyrings are a great gift idea and with the variety of designs available there is something for all tastes.</p><p>Made from leatherette each keyring comes with a chain and split ring included.</p>,Height 6cm Width 5.5cm Depth 0.2cm Total Height 11cm,1.40,Z,627,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/KEY179_001.jpg
16162,KEY180,5055071742200,Fun Leatherette Hot Dog Keyring,<p>Fun Leatherette Hot Dog Keyring</p><p>Magnets and keyrings are a great gift idea and with the variety of designs available there is something for all tastes.</p><p>Made from leatherette each keyring comes with a chain and split ring included.</p>,Height 7cm Width 9.5cm Depth 0.2cm Total Height 12cm,1.18,Z,623,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/KEY180_001.jpg
16164,KP50,5055071742217,Set of 4 Novelty Coasters - Vacation Vibes Unicorn,<p>Set of 4 Novelty Coasters - Vacation Vibes Unicorn</p><p>Looking for a quirky gift idea?  Check out our range of decorative and practical coaster sets.</p><p>Made from MDF they come shaped and printed with all the latest trends and designs making them ideal as a gift or to keep for yourself!</p>,Height 10cm Width 10cm Depth 0.5cm,2.63,B,642,350|100576,,1,http://www.puckator-dropship.co.uk/gifts/images/KP50_001.jpg
16165,KP51,5055071742224,Set of 4 Novelty Coasters - Retro Gaming Design,<p>Set of 4 Novelty Coasters - Retro Gaming Design</p><p>Looking for a quirky gift idea?  Check out our range of decorative and practical coaster sets.</p><p>Made from MDF they come shaped and printed with all the latest trends and designs making them ideal as a gift or to keep for yourself!</p>,Height 10cm Width 10cm Depth 0.5cm,2.63,C,683,350|100576,,1,http://www.puckator-dropship.co.uk/gifts/images/KP51_001.jpg
16167,KP53,5055071742248,Set of 4 Novelty Coasters - Feline Fine Cat Design,<p>Set of 4 Novelty Coasters - Feline Fine Cat Design</p><p>Looking for a quirky gift idea?  Check out our range of decorative and practical coaster sets.</p><p>Made from MDF they come shaped and printed with all the latest trends and designs making them ideal as a gift or to keep for yourself!</p>,Height 9cm Width 10cm Depth 0.5cm,2.63,B,76,350|100576,,1,http://www.puckator-dropship.co.uk/gifts/images/KP53_001.jpg
16168,KP54,5055071742255,Set of 4 Novelty Coasters - Cute Animals Design,<p>Set of 4 Novelty Coasters - Cute Animals Design</p><p>Looking for a quirky gift idea?  Check out our range of decorative and practical coaster sets.</p><p>Made from MDF they come shaped and printed with all the latest trends and designs making them ideal as a gift or to keep for yourself!</p>,Height 9cm Width 10cm Depth 0.5cm,2.63,C,295,350|100576,,1,http://www.puckator-dropship.co.uk/gifts/images/KP54_001.jpg
16169,KP55,5055071742262,Set of 4 Novelty Coasters - Botanical Garden Design,<p>Set of 4 Novelty Coasters - Botanical Garden Design</p><p>Looking for a quirky gift idea?  Check out our range of decorative and practical coaster sets.</p><p>Made from MDF they come shaped and printed with all the latest trends and designs making them ideal as a gift or to keep for yourself!</p>,Height 10cm Width 10cm Depth 0.5cm,2.63,B,347,350|100576,,1,http://www.puckator-dropship.co.uk/gifts/images/KP55_001.jpg
16172,MB252,5055071742026,See Your Savings Money Box - Vacation Vibes Unicorn,<p>See Your Savings Money Box - Vacation Vibes Unicorn</p><p>Save your pennies in our range of cute and novelty money boxes.</p><p>Made from wood and glass all come with a slot in the top and a panel on the back to access your savings. These are a great gift idea for all the family.</p>,Height 18cm Width 18cm Depth 7cm Slot 5.5cm,4.87,G,696,52,,1,http://www.puckator-dropship.co.uk/gifts/images/MB252_001.jpg
16173,MB253,5055071742033,See Your Savings Money Box - Llama Design,<p>See Your Savings Money Box - Llama Design</p><p>Save your pennies in our range of cute and novelty money boxes.</p><p>Made from wood and glass all come with a slot in the top and a panel on the back to access your savings. These are a great gift idea for all the family.</p>,Height 18cm Width 18cm Depth 7cm Slot 5.5cm,4.87,G,145,52,,1,http://www.puckator-dropship.co.uk/gifts/images/MB253_001.jpg
16174,MB254,5055071742040,See Your Savings Money Box - Panda Design,<p>See Your Savings Money Box - Panda Design</p><p>Save your pennies in our range of cute and novelty money boxes.</p><p>Made from wood and glass all come with a slot in the top and a panel on the back to access your savings. These are a great gift idea for all the family.</p>,Height 18cm Width 18cm Depth 7cm Slot 5.5cm,4.87,G,298,52,,1,http://www.puckator-dropship.co.uk/gifts/images/MB254_001.jpg
16175,MB255,5055071742057,See Your Savings Money Box - Retro Gaming Design,<p>See Your Savings Money Box - Retro Gaming Design</p><p>Save your pennies in our range of cute and novelty money boxes.</p><p>Made from wood and glass all come with a slot in the top and a panel on the back to access your savings. These are a great gift idea for all the family.</p>,Height 18cm Width 18cm Depth 7cm Slot 5.5cm,4.87,G,322,52,,1,http://www.puckator-dropship.co.uk/gifts/images/MB255_001.jpg
16176,MB256,5055071742064,See Your Savings Money Box - Feline Fine Cat Design,<p>See Your Savings Money Box - Feline Fine Cat Design</p><p>Save your pennies in our range of cute and novelty money boxes.</p><p>Made from wood and glass all come with a slot in the top and a panel on the back to access your savings. These are a great gift idea for all the family.</p>,Height 18cm Width 18cm Depth 7cm Slot 5.5cm,4.87,G,623,52,,1,http://www.puckator-dropship.co.uk/gifts/images/MB256_001.jpg
16225,CUSH195,5055071741913,Cushion with Insert - Peacock Design 50 x 50cm,<p>Cushion with Insert - Peacock Design 50 x 50cm</p><p>Cushions are a quick and easy way to add colour and design to your home. We offer a fantastic range of polyester cushions which cover a huge range of themes and designs.</p><p>Each is complete with insert and full washing instructions. Our cushions are a cheap and easy way to jazz up your interior.</p>,Height 44cm Width 44cm Depth 12cm Insert 50x50cm,5.21,A,202,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/CUSH195_001.jpg
16226,CUSH196,5055071741920,Cushion with Insert - Lemons Design 50 x 50cm,<p>Cushion with Insert - Lemons Design 50 x 50cm</p><p>Cushions are a quick and easy way to add colour and design to your home. We offer a fantastic range of polyester cushions which cover a huge range of themes and designs.</p><p>Each is complete with insert and full washing instructions. Our cushions are a cheap and easy way to jazz up your interior.</p>,Height 44cm Width 44cm Depth 12cm Insert 50x50cm,5.21,A,301,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/CUSH196_001.jpg
16227,CUSH197,5055071741937,Cushion with Insert - Autumn Floral Design 50 x 50cm,<p>Cushion with Insert - Autumn Floral Design 50 x 50cm</p><p>Cushions are a quick and easy way to add colour and design to your home. We offer a fantastic range of polyester cushions which cover a huge range of themes and designs.</p><p>Each is complete with insert and full washing instructions. Our cushions are a cheap and easy way to jazz up your interior.</p>,Height 44cm Width 44cm Depth 12cm Insert 50x50cm,5.21,A,426,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/CUSH197_001.jpg
16228,CUSH198,5055071741944,Cushion with Insert - Poppies Design 50 x 50cm,<p>Cushion with Insert - Poppies Design 50 x 50cm</p><p>Cushions are a quick and easy way to add colour and design to your home. We offer a fantastic range of polyester cushions which cover a huge range of themes and designs.</p><p>Each is complete with insert and full washing instructions. Our cushions are a cheap and easy way to jazz up your interior.</p>,Height 44cm Width 44cm Depth 12cm Insert 50x50cm,5.54,A,380,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/CUSH198_001.jpg
16229,CUSH199,5055071741951,Cushion with Insert - Moose Photo 50 x 50cm,<p>Cushion with Insert - Moose Photo 50 x 50cm</p><p>Cushions are a quick and easy way to add colour and design to your home. We offer a fantastic range of polyester cushions which cover a huge range of themes and designs.</p><p>Each is complete with insert and full washing instructions. Our cushions are a cheap and easy way to jazz up your interior.</p>,Height 44cm Width 44cm Depth 12cm Insert 50x50cm,5.21,A,372,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/CUSH199_001.jpg
16230,CUSH200,5055071741968,Cushion with Insert - Scandi Design 50 x 50cm,<p>Cushion with Insert - Scandi Design 50 x 50cm</p><p>Cushions are a quick and easy way to add colour and design to your home. We offer a fantastic range of polyester cushions which cover a huge range of themes and designs.</p><p>Each is complete with insert and full washing instructions. Our cushions are a cheap and easy way to jazz up your interior.</p>,Height 44cm Width 44cm Depth 12cm Insert 50x50cm,5.54,A,366,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/CUSH200_001.jpg
16253,BAG168,5055071739965,Handy PVC Make Up Toiletry Wash Bag - Scandi Design,<p>Handy PVC Make Up Toiletry Wash Bag - Scandi Design</p><p>If you like your gifts funky and practical then look no further than our range of make bags and purses.</p><p>Made from a durable fabric these are ideal for kids and adults of all ages.</p>,Height 13cm Width 19cm Depth 7.5cm,3.08,B,789,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/BAG168_001.jpg
16254,BAG170,5055071741166,Handy PVC Make Up Toiletry Wash Bag - Tropical Toucan Design,<p>Handy PVC Make Up Toiletry Wash Bag - Tropical Toucan Design</p><p>If you like your gifts funky and practical then look no further than our range of make bags and purses.</p><p>Made from a durable fabric these are ideal for kids and adults of all ages.</p>,Height 13cm Width 19cm Depth 7.5cm,3.08,B,208,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/BAG170_001.jpg
16261,PUR64,5055071739996,Handy PVC Purse - Lucky Buddha,<p>Handy PVC Purse - Lucky Buddha</p><p>If you like your gifts funky and practical then look no further than our range of make bags and purses.</p><p>Made from a durable fabric these are ideal for kids and adults of all ages.</p>,Height 8.5cm Width 11cm Depth 3.5cm,1.11,A,887,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/PUR64_001.jpg
16263,PUR67,5055071740022,Handy PVC Purse - Llama Design with Pom Pom,<p>Handy PVC Purse - Llama Design with Pom Pom</p><p>If you like your gifts funky and practical then look no further than our range of make bags and purses.</p><p>Made from a durable fabric these are ideal for kids and adults of all ages.</p>,Height 10cm Width 10cm Depth 4cm,1.90,A,1544,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/PUR67_001.jpg
16264,PUR68,5055071740039,Handy PVC Purse - Sloth Design,<p>Handy PVC Purse - Sloth Design</p><p>If you like your gifts funky and practical then look no further than our range of make bags and purses.</p><p>Made from a durable fabric these are ideal for kids and adults of all ages.</p>,Height 10cm Width 10.5cm Depth 1cm,1.68,Z,1571,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/PUR68_001.jpg
16301,SMUG189,5055071741883,Ceramic Gaming Joystick Shaped Handle Mug with Arcade Decal,<p>Ceramic Gaming Joystick Shaped Handle Mug with Arcade Decal</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 11cm Width 14cm Depth 8.5cm,3.08,E,4614,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG189_001.jpg
16302,SMUG190,5055071741890,Ceramic Gaming Joystick Shaped Handle Mug with Pixel Decal,<p>Ceramic Gaming Joystick Shaped Handle Mug with Pixel Decal</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 11cm Width 14cm Depth 8.5cm,3.08,E,1931,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG190_001.jpg
16303,WBL04,5055071742576,Novelty Collectable Panda Snow Globe,<p>Novelty Collectable Panda Snow Globe</p><p>If you like novelty and unique gifts and collectables then check out our snow globe range.</p><p>Made from resin these fun items are great for all the family. We offer a wide variety of colourful collectables each hand painted to give them a unique and individual finish.</p><p>Our snow globes are made from resin and glass and contain a non toxic liquid.</p>,Height 8cm Width 6cm Depth 6cm,2.86,D,1410,100009,,1,http://www.puckator-dropship.co.uk/gifts/images/WBL04_001.jpg
16317,KN197,5055071741746,Collectable Knight Snow Globe,<p>Collectable Knight Snow Globe</p><p>If you like novelty and unique gifts and collectables then check out our snow globe range.</p><p>Made from resin these fun items are great for all the family. We offer a wide variety of colourful collectables each hand painted to give them a unique and individual finish.</p><p>Our snow globes are made from resin and glass and contain a non toxic liquid.</p>,Height 8cm Width 6cm Depth 6.5cm,2.35,D,795,100577,,1,http://www.puckator-dropship.co.uk/gifts/images/KN197_001.jpg
